distance,traffic,weather,stock,delay,eta
1519,Low,Rain,No,1,28.316666666666666
507,High,Rain,Yes,1,10.45
22,Medium,Clear,Yes,0,0.8666666666666667
1185,High,Clear,Yes,0,21.25
1878,Low,Clear,Yes,0,31.8
731,High,Rain,Yes,1,14.183333333333334
1131,Low,Rain,No,1,21.85
1378,High,Rain,Yes,1,25.466666666666665
1729,High,Clear,Yes,0,30.316666666666666
1149,High,Clear,No,1,22.15
1887,Medium,Clear,No,1,33.95
1039,Low,Clear,Yes,0,17.816666666666666
833,Low,Rain,Yes,0,14.883333333333333
130,Low,Rain,Yes,0,3.1666666666666665
861,Medium,Clear,Yes,0,14.85
1902,High,Clear,No,1,34.7
1894,Low,Clear,No,1,33.56666666666666
1062,High,Rain,Yes,1,20.2
645,Low,Rain,Yes,0,11.75
1591,Medium,Rain,Yes,1,28.516666666666666
168,Low,Clear,Yes,0,2.8
1825,Low,Clear,No,1,32.41666666666667
1795,High,Clear,No,1,32.91666666666667
1648,Low,Clear,Yes,0,27.966666666666665
750,Low,Rain,Yes,0,13.5
445,High,Clear,Yes,0,8.416666666666668
867,Medium,Clear,Yes,0,14.95
924,Low,Clear,Yes,0,15.4
1657,High,Clear,Yes,0,29.116666666666667
1802,Low,Clear,Yes,0,30.533333333333335
1221,High,Clear,Yes,0,21.85
28,Medium,Rain,Yes,0,1.9666666666666668
1360,Medium,Clear,No,1,25.166666666666668
1480,High,Rain,Yes,1,27.166666666666668
1542,High,Rain,Yes,1,28.2
184,Low,Clear,Yes,0,3.066666666666667
1066,Low,Rain,No,1,20.766666666666666
806,High,Clear,No,1,15.933333333333334
1393,Low,Rain,Yes,0,24.716666666666665
1458,Low,Rain,Yes,0,25.8
1250,Low,Clear,No,1,22.833333333333332
566,High,Rain,Yes,1,11.433333333333334
1650,High,Clear,No,1,30.5
1294,High,Rain,Yes,1,24.066666666666666
842,Low,Clear,Yes,0,14.033333333333333
54,High,Rain,Yes,1,2.9
194,High,Rain,No,1,6.733333333333333
1166,Low,Rain,No,1,22.433333333333334
195,Low,Clear,No,0,4.75
1454,High,Rain,Yes,1,26.733333333333334
1351,Medium,Rain,No,1,26.016666666666666
375,Medium,Rain,No,1,9.25
1432,High,Rain,Yes,1,26.366666666666667
1081,Medium,Rain,No,1,21.516666666666666
212,Medium,Rain,Yes,0,5.033333333333333
1411,Medium,Rain,No,1,27.016666666666666
1350,Medium,Clear,No,1,25.0
1930,Low,Rain,No,1,35.166666666666664
129,High,Clear,Yes,0,3.15
581,Medium,Rain,Yes,0,11.183333333333334
522,High,Clear,No,1,11.2
1990,High,Clear,No,1,36.166666666666664
863,Low,Rain,No,1,16.883333333333333
1792,Low,Rain,No,1,32.86666666666667
43,Low,Clear,No,0,2.216666666666667
583,Low,Rain,Yes,0,10.716666666666667
399,Medium,Clear,Yes,0,7.15
625,Medium,Clear,No,1,12.416666666666666
1990,Medium,Clear,Yes,0,34.166666666666664
1682,Medium,Rain,No,1,31.533333333333335
317,Low,Clear,No,0,6.783333333333333
944,Medium,Clear,Yes,0,16.233333333333334
1900,Low,Clear,No,1,33.66666666666667
1483,Medium,Clear,Yes,0,25.716666666666665
400,High,Clear,No,1,9.166666666666668
430,Medium,Rain,No,1,10.166666666666668
1772,Low,Rain,No,1,32.53333333333333
810,Low,Clear,Yes,0,13.5
801,High,Clear,No,1,15.85
1739,High,Rain,Yes,1,31.483333333333334
1803,Low,Rain,Yes,0,31.55
1682,High,Clear,Yes,0,29.533333333333335
1060,Medium,Rain,Yes,1,19.666666666666668
1774,High,Clear,No,1,32.56666666666666
1060,Medium,Rain,No,1,21.166666666666668
785,Medium,Rain,No,1,16.083333333333336
638,High,Clear,No,1,13.133333333333333
412,Low,Rain,Yes,0,7.866666666666666
1892,Medium,Clear,Yes,0,32.53333333333333
809,Low,Clear,Yes,0,13.483333333333333
1205,Low,Rain,No,1,23.083333333333332
1477,High,Clear,No,1,27.616666666666667
1640,Medium,Rain,Yes,1,29.333333333333332
1036,Low,Clear,No,1,19.266666666666666
858,High,Rain,No,1,17.8
965,Low,Rain,Yes,0,17.083333333333332
1780,High,Rain,No,1,33.66666666666667
1369,Medium,Rain,Yes,1,24.816666666666666
605,Medium,Clear,Yes,0,10.583333333333334
1785,High,Clear,No,1,32.75
1441,High,Clear,No,1,27.016666666666666
434,Medium,Rain,No,1,10.233333333333334
1355,Medium,Clear,No,1,25.083333333333332
938,Medium,Rain,Yes,0,17.133333333333333
1597,Low,Rain,No,1,29.616666666666667
1323,Medium,Clear,Yes,0,23.05
1038,Low,Rain,Yes,0,18.8
837,High,Clear,Yes,0,14.95
441,High,Clear,No,1,9.85
1381,Medium,Clear,No,1,25.516666666666666
128,Medium,Clear,No,1,4.133333333333333
1171,Low,Rain,No,1,22.516666666666666
1316,High,Rain,Yes,1,24.433333333333334
1403,High,Clear,No,1,26.383333333333333
20,Medium,Clear,No,1,2.3333333333333335
721,Low,Rain,No,1,14.516666666666667
1883,High,Rain,No,1,35.38333333333333
1325,Low,Clear,No,1,24.083333333333332
1749,High,Clear,Yes,0,30.65
517,Low,Rain,Yes,0,9.616666666666667
814,Medium,Clear,No,1,15.566666666666666
1917,Low,Rain,Yes,0,33.45
380,Low,Rain,Yes,0,7.333333333333333
1938,Medium,Clear,No,1,34.8
1508,Low,Clear,Yes,0,25.633333333333333
1747,Low,Clear,No,1,31.116666666666667
804,Low,Clear,No,0,14.9
1948,Medium,Clear,Yes,0,33.46666666666667
1874,Medium,Rain,Yes,1,33.233333333333334
1156,Medium,Clear,No,1,21.766666666666666
482,High,Rain,No,1,11.533333333333333
396,Medium,Clear,Yes,0,7.1
1840,Medium,Rain,No,1,34.16666666666667
466,High,Rain,No,1,11.266666666666666
1768,High,Rain,No,1,33.46666666666667
1989,Medium,Rain,Yes,1,35.15
617,Low,Rain,Yes,0,11.283333333333333
1211,Low,Clear,No,1,22.183333333333334
826,High,Clear,No,1,16.266666666666666
1997,Low,Rain,No,1,36.28333333333333
1201,High,Rain,Yes,1,22.516666666666666
868,Medium,Clear,Yes,0,14.966666666666667
715,Low,Clear,Yes,0,11.916666666666666
1695,Low,Clear,No,1,30.25
1754,High,Clear,No,1,32.233333333333334
1814,Medium,Clear,No,1,32.733333333333334
815,Low,Clear,No,0,15.083333333333334
760,Medium,Clear,No,1,14.666666666666666
1978,Medium,Rain,Yes,1,34.96666666666667
1373,Medium,Rain,No,1,26.383333333333333
1011,Medium,Clear,Yes,0,17.85
1259,Low,Clear,Yes,0,21.483333333333334
1065,High,Rain,No,1,21.75
1362,Medium,Rain,Yes,1,24.7
594,Low,Rain,No,1,12.4
670,High,Rain,No,1,14.666666666666666
83,Medium,Rain,No,1,4.383333333333333
377,Low,Clear,No,0,7.783333333333333
937,Low,Clear,Yes,0,15.616666666666667
339,Low,Rain,No,1,8.15
1944,Low,Rain,Yes,0,33.9
724,Low,Rain,No,1,14.566666666666666
257,Low,Clear,No,0,5.783333333333333
1004,High,Rain,Yes,1,19.233333333333334
81,Low,Clear,Yes,0,1.35
1852,High,Rain,No,1,34.86666666666667
1410,Medium,Clear,No,1,26.0
1162,High,Rain,Yes,1,21.866666666666667
1095,Low,Clear,Yes,0,18.75
1609,Low,Clear,No,1,28.816666666666666
1287,High,Clear,Yes,0,22.95
611,Low,Rain,Yes,0,11.183333333333334
1650,Medium,Clear,No,1,30.0
1973,High,Rain,No,1,36.88333333333333
976,Medium,Clear,No,1,18.266666666666666
674,Medium,Rain,Yes,0,12.733333333333333
941,Low,Rain,No,1,18.183333333333334
105,Medium,Rain,No,1,4.75
636,Medium,Rain,No,1,13.6
1829,Low,Rain,No,1,33.483333333333334
1412,Low,Rain,No,1,26.533333333333335
126,Medium,Rain,Yes,0,3.6
1520,Medium,Rain,No,1,28.833333333333332
379,Low,Rain,Yes,0,7.316666666666666
1683,Low,Clear,No,1,30.05
883,High,Clear,No,1,17.21666666666667
1381,Medium,Rain,No,1,26.516666666666666
1426,Low,Rain,No,1,26.766666666666666
758,High,Rain,Yes,1,14.633333333333333
671,Medium,Rain,No,1,14.183333333333334
1588,High,Clear,Yes,0,27.966666666666665
784,Medium,Clear,Yes,0,13.566666666666666
1512,High,Rain,No,1,29.2
956,Medium,Clear,Yes,0,16.433333333333334
1088,Low,Clear,No,1,20.133333333333333
1454,High,Clear,No,1,27.233333333333334
1576,Low,Clear,No,1,28.266666666666666
1996,High,Clear,No,1,36.266666666666666
440,High,Rain,No,1,10.833333333333332
1674,Medium,Clear,Yes,0,28.9
1517,High,Rain,No,1,29.283333333333335
378,Medium,Rain,No,1,9.3
1760,Low,Clear,Yes,0,29.833333333333332
1714,Low,Rain,Yes,0,30.066666666666666
747,High,Clear,No,1,14.95
1961,Medium,Clear,No,1,35.18333333333333
1636,High,Clear,Yes,0,28.766666666666666
1738,High,Rain,No,1,32.96666666666667
1521,Medium,Clear,Yes,0,26.35
562,High,Clear,No,1,11.866666666666667
1590,High,Rain,Yes,1,29.0
470,High,Clear,Yes,0,8.833333333333332
1644,Low,Clear,Yes,0,27.9
413,Medium,Clear,Yes,0,7.383333333333334
1792,Low,Clear,Yes,0,30.366666666666667
343,Low,Rain,No,1,8.216666666666667
1306,Medium,Rain,Yes,1,23.766666666666666
1478,Medium,Clear,Yes,0,25.633333333333333
536,Low,Rain,No,1,11.433333333333334
81,High,Clear,No,1,3.85
1260,High,Rain,Yes,1,23.5
1567,High,Clear,Yes,0,27.616666666666667
1660,High,Rain,Yes,1,30.166666666666668
874,Medium,Clear,Yes,0,15.066666666666666
1720,Medium,Clear,Yes,0,29.666666666666668
26,High,Clear,No,1,2.9333333333333336
593,Low,Rain,No,1,12.383333333333333
288,High,Clear,Yes,0,5.8
1190,High,Rain,No,1,23.833333333333332
859,High,Clear,Yes,0,15.316666666666666
1701,Low,Clear,Yes,0,28.85
1010,Low,Clear,No,1,18.833333333333332
593,High,Rain,Yes,1,11.883333333333333
687,Medium,Rain,No,1,14.45
319,Medium,Clear,No,1,7.316666666666666
1497,Medium,Clear,No,1,27.45
1216,Low,Rain,No,1,23.266666666666666
1651,Medium,Clear,No,1,30.016666666666666
1826,High,Clear,Yes,0,31.933333333333334
18,Low,Rain,No,1,2.8
50,Medium,Clear,Yes,0,1.3333333333333335
1922,Low,Clear,Yes,0,32.53333333333333
1271,High,Clear,No,1,24.183333333333334
521,Low,Rain,No,1,11.183333333333334
384,High,Rain,No,1,9.9
775,Low,Clear,Yes,0,12.916666666666666
733,Medium,Rain,No,1,15.216666666666667
1596,High,Rain,Yes,1,29.1
1308,Medium,Clear,No,1,24.3
314,High,Rain,Yes,1,7.233333333333333
894,High,Rain,No,1,18.4
1383,Low,Rain,No,1,26.05
1614,Low,Rain,Yes,0,28.4
434,High,Rain,Yes,1,9.233333333333334
1102,Medium,Clear,No,1,20.866666666666667
1372,Medium,Clear,Yes,0,23.866666666666667
1116,Low,Rain,Yes,0,20.1
1344,Medium,Rain,No,1,25.9
1531,Medium,Rain,Yes,1,27.516666666666666
843,Medium,Clear,No,1,16.05
194,High,Clear,Yes,0,4.233333333333333
143,Medium,Rain,No,1,5.383333333333333
708,Medium,Clear,No,1,13.8
1987,Low,Clear,No,1,35.11666666666667
913,Medium,Rain,No,1,18.21666666666667
886,High,Rain,Yes,1,16.766666666666666
1480,Medium,Rain,No,1,28.166666666666668
1523,Low,Clear,No,1,27.383333333333333
378,Low,Rain,Yes,0,7.3
936,Low,Rain,Yes,0,16.6
1508,Medium,Rain,No,1,28.633333333333333
1808,Low,Clear,No,1,32.13333333333333
653,Low,Rain,Yes,0,11.883333333333333
1798,High,Rain,No,1,33.96666666666667
1421,Low,Rain,No,1,26.683333333333334
420,Low,Clear,No,0,8.5
1695,Low,Rain,No,1,31.25
1317,High,Clear,Yes,0,23.45
925,Low,Rain,Yes,0,16.416666666666664
677,Low,Rain,Yes,0,12.283333333333333
1107,Medium,Clear,No,1,20.95
1237,Medium,Rain,No,1,24.116666666666667
876,Medium,Rain,Yes,0,16.1
1445,Low,Rain,No,1,27.083333333333332
653,Medium,Rain,No,1,13.883333333333333
503,High,Clear,Yes,0,9.383333333333333
1327,Medium,Rain,No,1,25.616666666666667
480,High,Clear,No,1,10.5
111,Low,Clear,No,0,3.35
978,Low,Rain,Yes,0,17.3
105,Medium,Clear,Yes,0,2.25
6,High,Clear,Yes,0,1.1
744,Low,Clear,Yes,0,12.4
1556,Medium,Clear,Yes,0,26.933333333333334
544,Low,Rain,No,1,11.566666666666666
1417,Medium,Rain,Yes,1,25.616666666666667
316,Low,Clear,Yes,0,5.266666666666667
453,High,Clear,Yes,0,8.55
218,High,Clear,No,1,6.133333333333333
903,Low,Rain,Yes,0,16.05
1238,Low,Clear,Yes,0,21.133333333333333
811,Low,Clear,No,0,15.016666666666667
1292,Low,Clear,No,1,23.533333333333335
698,Low,Rain,Yes,0,12.633333333333333
124,Low,Rain,No,1,4.566666666666666
1336,Medium,Rain,Yes,1,24.266666666666666
352,High,Clear,No,1,8.366666666666667
687,Medium,Clear,No,1,13.45
694,Low,Clear,Yes,0,11.566666666666666
1991,Medium,Rain,No,1,36.68333333333333
677,High,Clear,No,1,13.783333333333333
138,High,Clear,Yes,0,3.3
1842,Medium,Clear,No,1,33.2
925,Medium,Clear,Yes,0,15.916666666666666
1725,Medium,Clear,No,1,31.25
1433,Low,Rain,No,1,26.883333333333333
581,Low,Clear,No,0,11.183333333333334
651,Medium,Clear,No,1,12.85
1657,Low,Rain,Yes,0,29.116666666666667
1183,High,Rain,Yes,1,22.216666666666665
1858,High,Clear,Yes,0,32.46666666666667
986,High,Clear,Yes,0,17.433333333333334
1323,Low,Rain,No,1,25.05
1453,Low,Clear,Yes,0,24.716666666666665
729,Low,Rain,No,1,14.65
917,Medium,Rain,Yes,0,16.78333333333333
212,High,Clear,No,1,6.033333333333333
1815,Medium,Clear,Yes,0,31.25
980,High,Rain,Yes,1,18.333333333333332
610,Medium,Rain,Yes,0,11.666666666666666
1191,Low,Rain,No,1,22.85
1922,High,Clear,No,1,35.03333333333333
175,Low,Clear,No,0,4.416666666666666
315,Low,Rain,No,1,7.75
1177,Low,Clear,No,1,21.616666666666667
29,Low,Clear,Yes,0,0.48333333333333334
544,Medium,Rain,Yes,0,10.566666666666666
1360,Medium,Clear,No,1,25.166666666666668
652,Medium,Rain,Yes,0,12.366666666666667
552,Medium,Clear,Yes,0,9.7
663,Low,Clear,Yes,0,11.05
1450,High,Clear,No,1,27.166666666666668
1879,Medium,Rain,Yes,1,33.31666666666666
662,High,Rain,Yes,1,13.033333333333333
414,High,Rain,Yes,1,8.9
330,Medium,Rain,Yes,0,7.0
663,Medium,Clear,Yes,0,11.55
1344,Low,Clear,Yes,0,22.9
1222,Medium,Rain,No,1,23.866666666666667
1632,High,Rain,No,1,31.2
775,Low,Clear,No,0,14.416666666666666
1311,Medium,Rain,No,1,25.35
984,High,Rain,No,1,19.9
1746,High,Clear,No,1,32.1
549,Low,Clear,No,0,10.65
1997,Low,Rain,No,1,36.28333333333333
971,Low,Clear,No,0,17.683333333333334
813,Low,Clear,Yes,0,13.55
1243,Medium,Rain,Yes,1,22.716666666666665
1614,Low,Clear,No,1,28.9
754,Medium,Rain,No,1,15.566666666666666
249,Medium,Rain,No,1,7.15
1065,High,Clear,No,1,20.75
992,Low,Clear,Yes,0,16.533333333333335
1118,High,Rain,Yes,1,21.133333333333333
1861,Low,Clear,Yes,0,31.516666666666666
703,Medium,Clear,No,1,13.716666666666667
740,High,Clear,No,1,14.833333333333334
1150,Low,Rain,Yes,0,20.666666666666668
849,High,Rain,No,1,17.65
193,Low,Rain,No,1,5.716666666666667
892,High,Rain,Yes,1,16.866666666666667
1043,High,Rain,No,1,21.383333333333333
1144,High,Rain,Yes,1,21.566666666666666
689,High,Clear,No,1,13.983333333333333
